"","species","id"
"5980","Sciurus gilvigularis",3609005
"5981","Sciurus griseus",964567
"5982","Sciurus igniventris",3609013
"5983","Sciurus javanicus",6145009
"5984","Sciurus lis",384216
"5985","Sciurus maltei",7654921
"5986","Sciurus nayaritensis",3609014
"5987","Sciurus oculatus",3609008
"5988","Sciurus pucheranii",3609009
"5989","Sciurus pyrrhinus",3609015
"5990","Sciurus richmondi",3609004
"5991","Sciurus sanborni",3609007
"5992","Sciurus spadiceus",3609011
"5993","Sciurus urucumus",6145010
"5994","Sciurus vareigatoides",7654922
"5995","Sciurus variabilis",7654923
"5996","Sciurus whitei",7654925
"5997","Sciurus yucatanensis",3609017
"5998","Scleronycteris ega",3613623
"5999","Scolomys juruaense",548607
"6000","Scolomys melanops",55304
"6001","Scolomys ucayalensis",687041
"6002","Scoteanax rueppellii",3613887
"6003","Scotinomys teguina",91079
"6004","Scotinomys xerampelinus",770856
"6005","Scotoecus albigula",3613728
"6006","Scotoecus albofuscus",3613732
"6007","Scotoecus hindei",3613731
"6008","Scotoecus hirundo",759715
"6009","Scotoecus pallidus",3613730
"6010","Scotomanes ornatus",759645
"6011","Scotonycteris bergmansi",5835514
"6012","Scotonycteris ophiodon",3613529
"6013","Scotophilus andrewreborii",6146545
"6014","Scotophilus bonbonicus",7656460
"6015","Scotophilus borbonicus",759752
"6016","Scotophilus celebensis",3613890
"6017","Scotophilus collinus",3613891
"6018","Scotophilus dinganii",759739
"6019","Scotophilus ejetai",6146546
"6020","Scotophilus heathii",878673
"6021","Scotophilus kuhlii",76937
"6022","Scotophilus leucogaster",127240
"6023","Scotophilus livingstonii",6146547
"6024","Scotophilus marovaza",1060211
"6025","Scotophilus mhlangani",7656461
"6026","Scotophilus nigrita",883607
"6027","Scotophilus nucella",3613893
"6028","Scotophilus nux",759736
"6029","Scotophilus robustus",333803
"6030","Scotophilus tandrefana",1060232
"6031","Scotophilus temminckii",7656462
"6032","Scotophilus trujilloi",6146548
"6033","Scotophilus wroughtoni",7656463
"6034","Scotorepens balstoni",3613883
"6035","Scotorepens greyii",3613884
"6036","Scotorepens orion",3614174
"6037","Scotorepens sanborni",3613886
"6038","Scotozous dormeri",3613855
"6039","Scutisorex congicus",7656640
"6040","Scutisorex somereni",825200
"6041","Scutisorex thori",5223256
"6042","Sekeetamys calurus",404786
"6043","Selevinia betpakdalaensis",3610934
"6044","Semnopithecus ajax",3607622
"6045","Semnopithecus hector",737534
"6046","Semnopithecus hypoleucos",3607623
"6047","Semnopithecus monspessulanus",3607642
"6048","Semnopithecus natunae",7655048
"6049","Semnopithecus nestor",7655049
"6050","Semnopithecus palaeindicus",7655050
"6051","Semnopithecus priam",627774
"6052","Semnopithecus schistaceus",3607625
"6053","Semnopithecus subanus",7655051
"6054","Semnopithecus subhimalayanus",7655052
"6055","Setifer setosus",542059
"6056","Setonix brachyurus",733444
"6057","Sicista armenica",3608076
"6058","Sicista betulina",1052919
"6059","Sicista caucasica",3608077
"6060","Sicista caudata",3608074
"6061","Sicista concolor",397610
"6062","Sicista kazbegica",55949
"6063","Sicista kluchorica",3608081
"6064","Sicista lorigera",7067193
"6065","Sicista napaea",3608080
"6066","Sicista nordmanni",7067194
"6067","Sicista pseudonapaea",3608082
"6068","Sicista strandi",3608083
"6069","Sicista tianshanica",778690
"6070","Sigmodon alleni",208422
"6071","Sigmodon alstoni",489625
"6072","Sigmodon hirsutus",361460
"6073","Sigmodon inopinatus",3608205
"6074","Sigmodon leucotis",1067876
"6075","Sigmodon mascotensis",576098
"6076","Sigmodon ochrognathus",39197
"6077","Sigmodon peruanus",1067882
"6078","Sigmodon planifrons",3608208
"6079","Sigmodon toltecus",1067878
"6080","Sigmodontomys alfari",799633
"6081","Sigmodontomys aphrastus",775468
"6082","Sigmodon zanjonensis",3608206
"6083","Simias concolor",621138
"6084","Simopithecus oswaldi",3607608
"6085","Sivaceros gradiens",7655605
"6086","Sivapithecus alpani",4117748
"6087","Sminthopsis aitkeni",840789
"6088","Sminthopsis archeri",1003845
"6089","Sminthopsis bindi",1003847
"6090","Sminthopsis boullangerensis",3607148
"6091","Sminthopsis butleri",1053746
"6092","Sminthopsis crassicaudata",948481
"6093","Sminthopsis dolichura",840782
"6094","Sminthopsis douglasi",1003848
"6095","Sminthopsis froggatti",149383
"6096","Sminthopsis fuliginosus",3607149
"6097","Sminthopsis gilberti",840780
"6098","Sminthopsis granulipes",1003850
"6099","Sminthopsis griseoventer",840785
"6100","Sminthopsis hirtipes",527746
"6101","Sminthopsis longicaudata",1021734
"6102","Sminthopsis lumholtzi",7657101
"6103","Sminthopsis macroura",948483
"6104","Sminthopsis ooldea",763799
"6105","Sminthopsis psammophila",527756
"6106","Sminthopsis stalkeri",149384
"6107","Sminthopsis youngsoni",1053750
"6108","Solenodon arredondoi",3614771
"6109","Solenodon cubanus",8057
"6110","Solenodon marcanoi",3614772
"6111","Solisorex pearsoni",3614654
"6112","Solomys ponceleti",580987
"6113","Solomys salamonis",3608679
"6114","Solomys salebrosus",399969
"6115","Solomys sapientis",3608680
"6116","Solomys spriggsarum",3608681
"6117","Sommeromys macrorhinos",3609992
"6118","Sommeromys macrorhinus",7654808
"6119","Sooretamys angouya",1039661
"6120","Sorex alaskanus",3614402
"6121","Sorex alpinus",180332
"6122","Sorex annexus",7656656
"6123","Sorex antinorii",64859
"6124","Sorex araneus",633213
"6125","Sorex arcticus",885280
"6126","Sorex arizonae",532506
"6127","Sorex arunchi",3614437
"6128","Sorex asper",885243
"6129","Sorex averini",3614449
"6130","Sorex bairdi",615537
"6131","Sorex batis",7656657
"6132","Sorex bedfordiae",278772
"6133","Sorex buchariensis",3614423
"6134","Sorex burneyi",7656658
"6135","Sorex caecutiens",992413
"6136","Sorex camtschatica",640602
"6137","Sorex cansulus",3614431
"6138","Sorex centralis",7656659
"6139","Sorex chiapensis",7656660
"6140","Sorex cinnamomeus",6146640
"6141","Sorex coronatus",885247
"6142","Sorex crassicaudus",6146642
"6143","Sorex cristobalensis",7656661
"6144","Sorex cylindricauda",64843
"6145","Sorex daphaenodon",992421
"6146","Sorex emarginatus",409328
"6147","Sorex excelsus",180330
"6148","Sorex fimbriatus",6146644
"6149","Sorex forsteri",7656662
"6150","Sorex fumeus",112407
"6151","Sorex gaspensis",200880
"6152","Sorex gracillimus",992424
"6153","Sorex granarius",885245
"6154","Sorex grantii",7656663
"6155","Sorex griffithi",7656664
"6156","Sorex hawkeri",7656665
"6157","Sorex haydeni",54166
"6158","Sorex hosonoi",992429
"6159","Sorex hydrodromus",272010
"6160","Sorex ibarrai",7656666
"6161","Sorex isodon",112411
"6162","Sorex ixtlanensis",3614440
"6163","Sorex jacksoni",640600
"6164","Sorex kennardi",7656667
"6165","Sorex kinczumi",6146645
"6166","Sorex kinezumi",6146646
"6167","Sorex kozlovi",3614451
"6168","Sorex leucogaster",409316
"6169","Sorex longirostris",548757
"6170","Sorex lyelli",409319
"6171","Sorex macrodon",3614422
"6172","Sorex macrurus",7656668
"6173","Sorex madrensis",7656669
"6174","Sorex maritimensis",530591
"6175","Sorex mccarthyi",7656670
"6176","Sorex mediopua",3614436
"6177","Sorex merriami",3614427
"6178","Sorex micrura",7656671
"6179","Sorex milleri",409331
"6180","Sorex minutissimus",992417
"6181","Sorex minutus",112413
"6182","Sorex mirabilis",659258
"6183","Sorex monticolus",180334
"6184","Sorex nanus",409322
"6185","Sorex nemorivagus",7656672
"6186","Sorex neomexicanus",742780
"6187","Sorex niger",7656673
"6188","Sorex oreopolus",3614406
"6189","Sorex orizabae",3614432
"6190","Sorex pacificus",180320
"6191","Sorex planiceps",3614416
"6192","Sorex portenkoi",640601
"6193","Sorex preblei",640599
"6194","Sorex psilurus",6146649
"6195","Sorex raddei",112404
"6196","Sorex religiosus",7656674
"6197","Sorex richardsonii",7656675
"6198","Sorex roboratus",112396
"6199","Sorex rohweri",483956
"6200","Sorex rutilus",6146652
"6201","Sorex salvini",7656676
"6202","Sorex samniticus",885282
"6203","Sorex saturatior",7656677
"6204","Sorex saussurei",64857
"6205","Sorex sclateri",3614443
"6206","Sorex sikimensis",7656678
"6207","Sorex sinalis",3614433
"6208","Sorex sonomae",219083
"6209","Sorex stizodon",3614428
"6210","Sorex subaraneus",7656679
"6211","Sorex tenellus",548755
"6212","Sorex thibetanus",3614401
"6213","Sorex trowbridgii",180324
"6214","Sorex tundrensis",112398
"6215","Sorex ugyunak",640608
"6216","Sorex unguiculatus",992419
"6217","Sorex vagrans",180322
"6218","Sorex ventralis",3614438
"6219","Sorex veraecrucis",3614413
"6220","Sorex veraepacis",3614448
"6221","Sorex volnuchini",180328
"6222","Sorex wardi",7656680
"6223","Sorex yukonicus",692109
"6224","Soricomys kalinga",3608635
"6225","Soricomys leonardocoi",4117364
"6226","Soricomys montanus",4117361
"6227","Soricomys musseri",1047900
"6228","Soriculus irene",7656682
"6229","Soriculus minor",7656683
"6230","Soriculus nigrescens",634082
"6231","Soriculus radulus",7656684
"6232","Sotalia fluviatilis",336231
"6233","Sotalia guianensis",250045
"6234","Sousa chinensis",187220
"6235","Sousa plumbea",3612064
"6236","Sousa sahulensis",5839562
"6237","Sousa teuszii",460042
"6238","Spalacopus cyanus",198654
"6239","Spalax antiquus",5340673
"6240","Spalax arenarius",508584
"6241","Spalax carmeli",881882
"6242","Spalax giganteus",3608581
"6243","Spalax microphthalmus",181588
"6244","Spalax uralensis",3608584
"6245","Spalax zemni",584369
"6246","Spelaeomys florensis",3610219
"6247","Speothos pacivorus",6145419
"6248","Speothos venaticus",684074
"6249","Spermophilopsis leptodactylus",259084
"6250","Spermophilus alashanicus",359115
"6251","Spermophilus brevicauda",3609077
"6252","Spermophilus citellus",454537
"6253","Spermophilus dauricus",359105
"6254","Spermophilus musicus",782264
"6255","Spermophilus odessanus",817016
"6256","Spermophilus pallidicauda",141507
"6257","Spermophilus ralli",3609082
"6258","Spermophilus relictus",141536
"6259","Spermophilus taurensis",961367
"6260","Spermophilus torosensis",6145016
"6261","Spermophilus xanthoprymnus",833683
"6262","Sphaerias blanfordi",270517
"6263","Sphaeronycteris toxophyllum",690455
"6264","Sphiggurus roosmalenorum",3609654
"6265","Spilocuscus kraemeri",3606937
"6266","Spilocuscus maculatus",836538
"6267","Spilocuscus papuensis",3606938
"6268","Spilocuscus rufoniger",234936
"6269","Spilocuscus wilsoni",3606936
"6270","Spilogale angustifrons",3613132
"6271","Spilogale pygmaea",3613133
"6272","Srilankamys ohiensis",284704
"6273","Steatomys bocagei",3608532
"6274","Steatomys caurinus",3608535
"6275","Steatomys cuppedius",3608533
"6276","Steatomys jacksoni",3608534
"6277","Steatomys krebsii",3608530
"6278","Steatomys opimus",3608531
"6279","Steatomys parvus",1018047
"6280","Steatomys pratensis",3608536
"6281","Stenella attenuata",124220
"6282","Stenella caudata",7655864
"6283","Stenella clymene",1093924
"6284","Stenella coeruleoalba",124224
"6285","Stenella doederleini",7655865
"6286","Stenella frontalis",336243
"6287","Stenella johnsoni",7655866
"6288","Stenella plagiodon",7067635
"6289","Stenella plumatilis",7655867
"6290","Stenella spinosa",7655868
"6291","Steno bredanensis",593889
"6292","Stenocephalemys albipes",634946
"6293","Stenocephalemys albocaudata",170809
"6294","Stenocephalemys griseicauda",170803
"6295","Stenocephalemys ruppi",3608657
"6296","Stenoderma microdon",7656386
"6297","Stenoderma rufum",534169
"6298","Stochomys longicaudatus",324500
"6299","Strepsiportax gluten",7655606
"6300","Strigocuscus celebensis",361933
"6301","Strigocuscus pelegensis",7657221
"6302","Strigocuscus pelengensis",44497
"6303","Strobodon stirtoni",4941930
"6304","Sturnira angeli",6146466
"6305","Sturnira aratathomasi",756133
"6306","Sturnira bakeri",6146467
"6307","Sturnira bidens",756134
"6308","Sturnira bogotensis",136690
"6309","Sturnira burtonlimi",6146468
"6310","Sturnira erythromos",136691
"6311","Sturnira hondurensis",136686
"6312","Sturnira koopmanhilli",6146469
"6313","Sturnira ludovici",136687
"6314","Sturnira magna",756132
"6315","Sturnira mistratensis",3613600
"6316","Sturnira mordax",756141
"6317","Sturnira nana",352930
"6318","Sturnira oporaphilum",1080435
"6319","Sturnira parvidens",655351
"6320","Sturnira perla",270258
"6321","Sturnira sorianoi",3613599
"6322","Sturnira thomasi",3613601
"6323","Sturnira tildae",401295
"6324","Styloctenium mindorensis",89711
"6325","Styloctenium wallacei",3613517
"6326","Stylodipus andrewsi",933755
"6327","Stylodipus sungorus",3608065
"6328","Stylodipus telum",910652
"6329","Submyotodon latirostris",939109
"6330","Suevosorex ehrensteinensis",7656686
"6331","Sugrivapithecus gregoryi",7655094
"6332","Sugrivapithecus salmontanus",7655095
"6333","Suncus aequatorius",3614479
"6334","Suncus ater",3614484
"6335","Suncus dayi",234322
"6336","Suncus etruscus",353437
"6337","Suncus fellowesgordoni",480358
"6338","Suncus hosei",3614481
"6339","Suncus hututsi",5554017
"6340","Suncus infinitesimus",234323
"6341","Suncus lixus",586101
"6342","Suncus madagascariensis",98828
"6343","Suncus malayanus",476341
"6344","Suncus megalura",850879
"6345","Suncus mertensi",3614480
"6346","Suncus montanus",234324
"6347","Suncus palawanensis",7656641
"6348","Suncus remyi",234325
"6349","Suncus sacer",6146630
"6350","Suncus stoliczkanus",843260
"6351","Suncus varilla",27756
"6352","Suncus zeylanicus",3614482
"6353","Sundamys annandalei",7067478
"6354","Sundamys infraluteus",3608705
"6355","Sundamys maxi",3608706
"6356","Sundamys muelleri",501407
"6357","Sundasciurus altitudinis",6144987
"6358","Sundasciurus brookei",149971
"6359","Sundasciurus davensis",3609150
"6360","Sundasciurus fraterculus",3609160
"6361","Sundasciurus hippurus",3609158
"6362","Sundasciurus hoogstraali",3609154
"6363","Sundasciurus jentinki",3609151
"6364","Sundasciurus juvencus",3609157
"6365","Sundasciurus lowii",966750
"6366","Sundasciurus mindanensis",747750
"6367","Sundasciurus moellendorffi",3609153
"6368","Sundasciurus philippensis",7654902
"6369","Sundasciurus philippinensis",898821
"6370","Sundasciurus rabori",3609156
"6371","Sundasciurus samarensis",3609152
"6372","Sundasciurus steerii",3609155
"6373","Sundasciurus tahan",5852593
"6374","Sunkahetanka pahinsintewakpa",3612611
"6375","Surdisorex norae",3614603
"6376","Surdisorex polulus",3614605
"6377","Suricata suricatta",803645
"6378","Sus affinis",7655733
"6379","Sus ahoenobarbus",3611398
"6380","Sus andersoni",7655734
"6381","Sus bucculentus",582398
"6382","Sus cebifrons",149810
"6383","Sus celebensis",418120
"6384","Sus fasciatus",7655736
"6385","Sus gadarensis",7655737
"6386","Sus lybicus",7655738
"6387","Sus mystaceus",7655739
"6388","Sus oliveri",3611400
"6389","Sus palustris",7655741
"6390","Sus philippensis",149813
"6391","Sus pliciceps",7655742
"6392","Sus strozzii",7655743
"6393","Sus verrucosus",678448
"6394","Syconycteris australis",164533
"6395","Syconycteris carolinae",3613446
"6396","Syconycteris finschi",7656274
"6397","Syconycteris hobbit",3613447
"6398","Sylvicapra grimmia",23046
"6399","Sylvilagus andinus",7067126
"6400","Sylvilagus apollinaris",7654352
"6401","Sylvilagus aquaticus",989147
"6402","Sylvilagus cognatus",3611210
"6403","Sylvilagus cunicularis",923037
"6404","Sylvilagus cunicularius",3611214
"6405","Sylvilagus dicei",3611218
"6406","Sylvilagus fulvescens",7654353
"6407","Sylvilagus graysoni",3611217
"6408","Sylvilagus insonus",3611216
"6409","Sylvilagus minensis",7654354
"6410","Sylvilagus nuttallii",956328
"6411","Sylvilagus obscurus",956330
"6412","Sylvilagus orinoci",7654355
"6413","Sylvilagus palustris",687149
"6414","Sylvilagus paraguensis",7654356
"6415","Sylvilagus parentum",7654357
"6416","Sylvilagus robustus",1038023
"6417","Sylvilagus tapetillus",7654358
"6418","Sylvilagus transitionalis",393434
"6419","Sylvilagus valenciae",7654359
"6420","Sylvilagus varynaensis",3611219
"6421","Sylvisorex camerunensis",3614488
"6422","Sylvisorex gemmeus",7656643
"6423","Sylvisorex howelli",587058
"6424","Sylvisorex isabellae",3614489
"6425","Sylvisorex johnstoni",1005591
"6426","Sylvisorex konganensis",3614485
"6427","Sylvisorex lunaris",587055
"6428","Sylvisorex morio",3614490
"6429","Sylvisorex ollula",535656
"6430","Sylvisorex oriundus",3614487
"6431","Sylvisorex pluvialis",3614486
"6432","Sylvisorex vulcanorum",98831
"6433","Synaptomys borealis",910193
"6434","Synaptomys cooperi",688240
"6435","Syntheosciurus brochus",902076
"6436","Syntheosciurus poasensis",7654927
"6437","Tachyoryctes ankoliae",3608566
"6438","Tachyoryctes annectens",3608571
"6439","Tachyoryctes audax",3608567
"6440","Tachyoryctes daemon",3608572
"6441","Tachyoryctes ibeanus",3608561
"6442","Tachyoryctes macrocephalus",3608569
"6443","Tachyoryctes naivashae",3608568
"6444","Tachyoryctes rex",3608564
"6445","Tachyoryctes ruandae",3608570
"6446","Tachyoryctes ruddi",3608573
"6447","Tachyoryctes spalacinus",3608565
"6448","Tachyoryctes splendens",756782
"6449","Tachyoryctes storeyi",3608562
"6450","Tadarida aegyptiaca",263936
"6451","Tadarida aegyptica",7656335
"6452","Tadarida australis",3613948
"6453","Tadarida brachyptera",3613915
"6454","Tadarida braziliensis",7656336
"6455","Tadarida fulminans",609829
"6456","Tadarida insignis",1011475
"6457","Tadarida kuboriensis",3613944
"6458","Tadarida latouchei",3613938
"6459","Tadarida limbatus",7656338
"6460","Tadarida lobata",3613950
"6461","Tadarida naivashae",7656339
"6462","Tadarida teniotis",190910
"6463","Tadarida ventralis",3613914
"6464","Taeromys arcuatus",3611070
"6465","Taeromys callitrichus",3611073
"6466","Taeromys celebensis",3611068
"6467","Taeromys hamatus",3611078
"6468","Taeromys microbullatus",3610734
