"","synonyms","id"
"6789","Rattus hoffmanni linduensis",1078780
"6790","Rattus mollicomus",1078780
"6791","Rattus biformatus",1078780
"6792","Rattus biakensis",3608852
"6793","Rattus owiensis",3608852
"6794","Rattus rattus exiguus",106795
"6795","Rattus sakeratensis",1020315
"6796","Rattus rattus moluccarius",85028
"6797","Rattus tanezumi moluccarius",977030
"6798","? niobe",690682
"6799","Stenomys niobe",690682
"6800","Rattus aequicaudalis",92106
"6801","Rattus griseiventer rahengis",92106
"6802","Rattus nitidus obsoletus",92106
"6803","Mus aequicaudalis",92106
"6804","Rattus hoffmani subditivus",92106
"6805","Mus rubricosa",92106
"6806","Mus guhai",92106
"6807","Rattus manuselae",92106
"6808","Mus horeites",92106
"6809","Mus palmarum",3608851
"6810","Mus novarae",3608851
"6811","Rattus praetor mediocris",109411
"6812","Rattus leucopus utakwa",109411
"6813","Rattus mordax tramitius",109411
"6814","Rattus sansapor",109411
"6815","Rattus bandiculus",109411
"6816","Rattus coenorum",109411
"6817","Rattus purdiensis",109411
"6818","Rattus rattoides",271571
"6819","Rattus rattus khumbuensis",818981
"6820","Rattus humiliatus celsus",818981
"6821","Epimys rattus shigarus",818981
"6822","Rattus turkestanicus",818981
"6823","Mus rattoides",818981
"6824","Mus turkestanicus",818981
"6825","Mus vicerex",818981
"6826","NOT Rattus losea",1020315
"6827","Rattus losea sakeratensis",1020315
"6828","Rattus rattus satarae",106808
"6829","Rattus gestri bunae",794938
"6830","Rattus youngi",794938
"6831","Rattus conatus",794938
"6832","Rattus sordidus gestroi",794938
"6833","Rattus brachyrhinus",794938
"6834","Mus sordidus",794938
"6835","Paramelomys steini",690684
"6836","Mus taciturnus",3608854
"6837","Mus rogersi",3608854
"6838","Epimys roa",977033
"6839","Rattus rattus banguei",977033
"6840","Rattus rattus pemanggis",977033
"6841","Rattus rattus piperis",977033
"6842","Rattus rattus pharus",977033
"6843","Rattus rattus sebasianus",977033
"6844","Rattus rattus kabanicus",977033
"6845","Rattus rattus terutavensis",977033
"6846","Rattus rattus vernalus",977033
"6847","Rattus rattus perhentianus",977033
"6848","Rattus rattus generatius",977033
"6849","Rattus rattus jemuris",977033
"6850","Rattus rattus payanus",977033
"6851","Rattus rattus lasurius",977033
"6852","Rattus rattus luxuriosus",977033
"6853","Rattus rattus roquei",977033
"6854","Mus rattus rhionis",977033
"6855","Rattus rattus delirius",977033
"6856","Rattus rattus batin",977033
"6857","Epimys rattus pauper",977033
"6858","Rattus rattus sribuatensis",977033
"6859","Rattus rattus ambersoni",977033
"6860","Epimys rattus viclana",977033
"6861","Mus rattus rumpia",977033
"6862","Epimys neglectus lamucotanus",977033
"6863","Mus jarak",977033
"6864","Mus jalorensis",977033
"6865","Epimys mara",977033
"6866","Mus tambelanicus",977033
"6867","Epimys tingius",977033
"6868","Mus siantanicus",977033
"6869","Epimys maerens",977033
"6870","Rattus rattus mangalumis",977033
"6871","Mus julianus",977033
"6872","Epimys tua",977033
"6873","Stenomys vandeuseni",3608866
"6874","? vandeuseni",3608866
"6875","Stenomys verecundus",690698
"6876","? verecundus",690698
"6877","Rattus sordidus villosissimus",794932
"6878","Mus longipilis",794932
"6879","Rattus villosissimus profusus",794932
"6880","Mus villosissimus",794932
"6881","Mus faberi",3608857
"6882","Taeromys paraxanthus",3608857
"6883","Sciurus affinis",1054154
"6884","Sciurus zeylanicus",3609170
"6885","Antilope fulvorufula",1090928
"6886","Antilope redunca",1090935
"6887","Proreithrodon chapalmalense",91076
"6888","Mus auritus",91076
"6889","Proreithrodon incipens",91076
"6890","Reithrodontomys brevirostris nicaraguae",771977
"6891","Reithrodontomys chrysopsis tolucae",222512
"6892","Reithrodontomys colimae",222512
"6893","Reithrodontomys orizabae",222512
"6894","Reithrodontomys perotensis",222512
"6895","Reithrodontomys fulvescens mustelinus",39181
"6896","Reithrodontomys fulvescens infernatis",39181
"6897","Reithrodontomys fulvescens nelsoni",39181
"6898","Reithrodontomys griseoflavus helvolus",39181
"6899","Reithrodontomys fulvescens chiapensis",39181
"6900","Reithrodontomys levipes toltecus",39181
"6901","Reithrodontomys mexicanus intermedius",39181
"6902","Reithrodontomys fulvescens canus",39181
"6903","Reithrodontomys mexicanus aurantius",39181
"6904","Reithrodontomys fulvescens meridionalis",39181
"6905","Reithrodontomys fulvescens tropicalis",39181
"6906","Reithrodontomys tenuis",39181
"6907","Reithrodontomys laceyi",39181
"6908","Reithrodontomys inexspectatus",39181
"6909","Reithrodontomys griseoflavus",39181
"6910","Rhithrodontomys amoenus",39181
"6911","Reithrodontomys difficilis",39181
"6912","Reithrodontomys chrysotis",39181
"6913","Reithrodontomys gracilis insularis",52082
"6914","Reithrodontomys gracilis anthonyi",52082
"6915","Reithrodontomys harrisi",52082
"6916","Reithrodontomys pacificus",52082
"6917","Reithrodontomys levipes",222510
"6918","Reithrodontomys lecontii impiger",208414
"6919","Reithrodontomys humulis virginianus",208414
"6920","Reithrodontomys humulis dickinsoni",208414
"6921","Mus humulis",208414
"6922","Mus lecontii",208414
"6923","Mus carolinensis",208414
"6924","Reithrodontomys merriami",208414
"6925","Reithrodontomys megalotis ravus",732037
"6926","Reithrodontomys saturatus alticolus",732037
"6927","Reithrodontomys megalotis limicola",732037
"6928","Reithrodontomys dychei nebrascensis",732037
"6929","Reithrodontomys megalotis santacruzae",732037
"6930","Reithrodontomys megalotis distichlis",732037
"6931","Reithrodontomys megalotis arizonensis",732037
"6932","Reithrodon megalotis",732037
"6933","Rhithrodontomys catalinae",732037
"6934","Reithrodontomys amoles",732037
"6935","Reithrodontomys aztecus",732037
"6936","Rhithrodontomys peninsulae",732037
"6937","Reithrodontomys arizonensis",732037
"6938","Reithrodontomys dychei",732037
"6939","Peromyscus mexicanus orizabae",682664
"6940","Reithrodontomys mexicanus garichensis",682664
"6941","Peromyscus mexicanus salvadorensis",5925542
"6942","Peromyscus mexicanus nudipes",682664
"6943","Peromyscus mexicanus putlaensis",682664
"6944","Reithrodontomys mexicanus lucifrons",682664
"6945","Peromyscus mexicanus mexicanus",682664
"6946","Reithrodontomys mexicanus minusculus",682664
"6947","Reithrodontomys mexicanus orinus",682664
"6948","Peromyscus mexicanus philombrinus",682664
"6949","Peromyscus mexicanus oaxacensis",682664
"6950","Peromyscus mexicanus angelensis",682664
"6951","Peromyscus banderanus coatlanensis",682664
"6952","Reithrodontomys mexicanus riparius",682664
"6953","Reithrodontomys mexicanus scansor",682664
"6954","Peromyscus megalops azulensis",682664
"6955","Peromyscus nudipes orientalis",682664
"6956","Peromyscus mexicanus altilaneus",682664
"6957","Peromyscus nudipes hesperus",682664
"6958","Reithrodontomys mexicanus howelli",682664
"6959","Peromyscus mexicanus saxatilis",682664
"6960","Peromyscus mexicanus teapensis",7067229
"6961","Peromyscus mexicanus totontepecus",682664
"6962","Reithrodontomys mexicanus ocotepequensis",682664
"6963","Peromyscus mexicanus coatlanensis",682664
"6964","Peromyscus mexicanus philombrius",682664
"6965","Reithrodontomys costaricensis jalapae",682664
"6966","Peromyscus guatemalensis tropicalis",682664
"6967","Peromyscus mexicanus orientalis",682664
"6968","Reithrodontomys mexicanus potrerograndei",682664
"6969","? mexicana",7874899
"6970","Peromyscus banderanus angelensis",682664
"6971","Peromyscus mexicanus",1065601
"6972","Peromyscus tehuantepecus",682664
"6973","Hesperomys cherrii",682664
"6974","Peromyscus altilaneus",682664
"6975","Hesperomys nudipes",682664
"6976","Peromyscus cacabatus",682664
"6977","Peromyscus nicaraguae",682664
"6978","Reithrodontomys microdon albilabris",52080
"6979","Reithrodontomys microdon wagneri",52080
"6980","Reithrodon montanus",208412
"6981","Reithrodontomys albescens",208412
"6982","Reithrodontomys griseus",208412
"6983","Reithrodontomys halicoetes",208418
"6984","Reithrodontomys tenuirostris aureus",222514
"6985","Arvicanthis pumilio deserti",386299
"6986","Rhabdomys pumilio orangiae",386299
"6987","Arvicanthis pumilio cinereus",386299
"6988","Rhabdomys pumilio fouriei",386299
"6989","Isomys pumilio bechuanae",386299
"6990","Arvicanthis pumilio meridionalis",386299
"6991","Rhabdomys pumilio prieskae",386299
"6992","Rhabdomys pumilio namibensis",386299
"6993","Mus pumilio major",386299
"6994","Arvicanthis pumilio intermedius",386299
"6995","Rhabdomys pumilio namaquensis",386299
"6996","Arvicanthis pumilio griquae",386299
"6997","Mus lineatus",3608079
"6998","Mus donavani",386299
"6999","Mus vittatus",386299
"7000","Mus septemvittatus",386299
"7001","Rheomys hartmanni",38053
"7002","Rheomys thomasi stirtoni",1027423
"7003","Rheomys thomasi chiapensis",1027423
"7004","Rhinoceros asiaticus",1087496
"7005","Rhinoceros unicornis bengalensis",1087496
"7006","Rhinoceros indicus",1087496
"7007","Rhinoceros stenocephalus",1087496
"7008","Rhinoceros jamrachi",1087496
"7009","Rhinoceros rugosus",1087496
"7010","Rhinolophus anderseni",1052593
"7011","Rhinolophus pusillus blythi",914898
"7012","Rhinolophus borneensis chaseni",180050
"7013","Rhinolophus hildebrandti eloquens",766060
"7014","Rhinolophus cabrerae",353435
"7015","Rhinolophus nordmanni",353435
"7016","Rhinolophus atlanticus",353435
"7017","Rhinolophus toscanus",353435
"7018","Rhinolophus barbarus",353435
"7019","Rhinolophus landeri guineensis",3614101
"7020","Rhinolophus hildebrandtii",263944
"7021","Rhinolophus clivosus hillorum",3614086
"7022","Rhinolophus moravicus",610867
"7023","Rhinolophus phasma",610867
"7024","Rhinolophus vespa",610867
"7025","Rhinolophus bihastatus",610867
"7026","Rhinolophus bifer",610867
"7027","Rhinolophus eggenhoffner",610867
"7028","Rhinolophus trogophilus",610867
"7029","Rhinolophus alpinus",610867
"7030","Rhinolophus kisnyresiensis",610867
"7031","Rhinolophus minutus",610867
"7032","Rhinolophus helvetica",610867
"7033","Rhinolophus anomalus",610867
"7034","Rhinolophus pallidus",610867
"7035","Rhinolophus majori",610867
"7036","Rhinolophus simplex keyensis",3614111
"7037","Rhinolophus arcuatus mcintyrei",6146484
"7038","Rhinolophus carpetanus",626350
"7039","Rhinolophus stheno microglobosus",6146485
"7040","Rhinolophus philippinensis montanus",3614096
"7041","Rhinolophus luctus morio",5839512
"7042","Rhinomegalophus paradoxolophus",460792
"7043","Rhinolophus pearsoni",217409
"7044","Rhinolophus arcuatus proconsulis",6146488
"7045","Rhinolophus coelophyllus shameli",155030
"7046","Rhinolophus lepidus shortridgei",3614109
"7047","Rhinolophus macrotis siamensis",180047
"7048","Rhinolophus stheno stheno",327527
"7049","Rhinolophus euryotis tatar",6146491
"7050","Rhinolophus sp. ROM 117760",1097174
"7051","Melonycteris aurantius",798260
"7052","Rhinonycteris aurantius",798260
"7053","Rhinolophus aurantius",798260
"7054","Rhinonicteris aurantius",798260
"7055","Pygathrix avunculus",514757
"7056","Pygathrix bieti",77080
"7057","Pygathrix brelichi",1068677
"7058","Rhinopithecus roxellanae brelichi",1068677
"7059","Pygathrix roxellana",77083
"7060","Rhinopoma cystops macinnesi",3614019
"7061","Oecomys emiliae",55015
"7062","Rhipidomys sp. RGR-2010a",269483
"7063","Rhipidomys sp. RGR-2010b",269482
"7064","Rhipidomys scandens",873080
"7065","Rhipidomys sp. RGR-2010c",843933
"7066","Calomys venustus",463094
"7067","Rhizomys chinensis",45212
"7068","Rhizomys vestitus",45212
"7069","Rhizomys davidi",45212
"7070","Rhizomys wardi",45212
"7071","Rhizomys cinereus",3608574
"7072","Rhizomys erythrogenys",3608574
"7073","Rhogeessa parvula aeneus",108227
"7074","Baeodon alleni",76933
"7075","Rhinogale melleri",901607
"7076","Vespertilio naso",75166
"7077","Lepus diazi",923736
"7078","Stenonycteris lanosus",37738
"7079","Rousettus leschenaulti",813050
"7080","Pteropus leschenaultii",813050
"7081","Bare-backed rousette",146354
"7082","Sciurus rubriventer",149983
"7083","Cervus schomburgki",696652
"7084","Lopocebus kipunji",665522
"7085","Lophocebus kipunji",665522
"7086","Cervus alfredi",543086
"7087","Cervus mariannus",3611921
"7088","Taphozous flaviventris",468429
"7089","Taphozous hargravei",468429
"7090","Taphozous peli",3613549
"7091","Taphozous saccolaimus",505799
"7092","Urocryptus bilineatus",190912
"7093","Vespertilio lepturus",75192
"7094","Saccostomus campestris mashonae",5852634
"7095","Saccostomus umbriventer",5852633
"7096","Saccostomus isiolae",3608527
"7097","Saccostomus mearnsi umbriventer",5852633
"7098","Leontocebus cruzlimai",5852670
"7099","Saguinus fuscicollis cruzlimai",5852670
"7100","Saguinus fuscicollis ssp. cruzlimai",5852670
"7101","? geoffroyi",235534
"7102","Jacchus spixii",235534
"7103","Oedipomidas salaquiensis",235534
"7104","Leontocebus midas inustus",765147
"7105","Seniocebus pegasis",920962
"7106","Saguinus bicolor martinsi",156862
"7107","Leontocebus martinsi",156862
"7108","Saguinus midas niger",156859
"7109","Mystax ursulus umbratus",156859
"7110","? oedipus",489218
"7111","Seniocebus meticulous",489218
"7112","Oedipus titi",489218
"7113","Leontocebus tripartitus",394176
"7114","Midas tripartitus",394176
"7115","Saimiris ustus",455668
"7116","Saimiri madeirae",455668
"7117","Galidia unicolor",527118
"7118","Hemigalidia concolor",527118
"7119","Galidia concolor",527118
"7120","Salanoia unicolor",527118
"7121","Salpingotus michaelis",3608056
"7122","Salpingotus crassicauda gobicus",3608057
"7123","Salpingotus (Salpingotus) kozlovi",910647
"7124","Salpingotus pallidus sludskii",3608054
"7125","Diplomys rufodorsalis",3610457
"7126","Isothrix rufodorsalis",3610457
"7127","Cebus apella paraguayanus",775268
"7128","Cebus cay",775268
"7129","Sapajus libidinosus paraguayanus",775268
"7130","Cebus libidinosus paraguayanus",775268
"7131","Cebus libidinosus pallidus",775268
"7132","Cebus apella morrulus",775268
"7133","Cebus libidinosus sagitta",775268
"7134","Cebus apella chacoensis",775268
"7135","Cebus versuta",775268
"7136","Cebus azarae",775268
"7137","Cebus flavius",299416
"7138","Simia flavia",299416
"7139","Cebus libidinosus",748283
"7140","Cebus elegans",748283
"7141","Cebus apella xanthosternos",331561
"7142","Cebus xanthosternos",331561
"7143","Sarcophilus laniarius",948469
"7144","Ursinus harrisii",948469
"7145","Dasyurus laniarius",948469
"7146","Sarcophilus satanicus",948469
"7147","Didelphis ursina",948469
"7148","Mormopterus petrophilus",1015513
"7149","Platymops petrophilus",1015513
"7150","Sorex aquaticus",1088414
"7151","Scalops aquaticus",1088414
"7152","Scalops californicus",799581
"7153","Scapanus californicus",799581
"7154","Scalops latimanus",799581
"7155","Scapanus townsendi",799583
"7156","Scalops townsendii",799583
"7157","Scapteromys sp. 1 GLG-2013",5852618
"7158","Mus tumidus",822530
"7159","Allactaga elater",475305
"7160","Dipus elater",475305
"7161","Allactaga elater strandi",475305
"7162","Allactaga elater caucasicus",475305
"7163","Allactaga elater turkmeni",475305
"7164","Allactaga elater heptneri",475305
"7165","Allactaga elater dzungariae",475305
"7166","Allactaga elater kizljaricus",475305
"7167","Allactaga elater zaisanicus",475305
"7168","Allactaga indica",475305
"7169","Allactaga aralychensis",475305
"7170","Allactaga bactriana",475305
"7171","Allactaga tetradactyla",3608061
"7172","Dipus brucii",3608061
"7173","Sciurotamias collaris",902084
"7174","Rupestes forresti",3609113
"7175","Guerlinguetus aestuans aestuans",160623
"7176","Guerlinguetus aestuans",160623
"7177","Sciurus arizonensis huachuca",3609016
"7178","Sciurus arizonensis catalinae",3609016
"7179","Sciurus arizonensis arizonensis",3609016
"7180","Nycticeius rueppellii",3613887
"7181","Nycticejus rueppellii",3613887
"7182","Akodon irazu",91079
"7183","Scotinomys teguina stenopygius",91079
"7184","Scotinomys teguina subnubilis",91079
"7185","Scotinomys teguina episcopi",91079
"7186","Scotinomys teguina apricus",91079
"7187","Akodon teguina apricus",91079
"7188","Scotinomys teguina cacabatus",91079
"7189","Scotinomys teguina garichensis",91079
"7190","Scotinomys teguina escazuensis",91079
"7191","Scotinomys teguina rufoniger",91079
"7192","Scotinomys teguina endersi",91079
"7193","Scotinomys teguina leridensis",91079
"7194","Scotinomys harrisi",770856
"7195","Scotinomys longipilosus",770856
"7196","Scotophilus hirundo",759715
"7197","Scotophilus pallidus",3613730
"7198","Scotomanes emarginatus",759645
"7199","Casinycteris ophiodon",3613529
"7200","Vespertilio borbonicus",759752
"7201","Pachyotis temmincki celebensis",3613890
"7202","Scotophilus temmincki collinus",3613891
"7203","Scotophilus heathi",878673
"7204","Scotophilus leucogaster nucella",3613893
"7205","Scotophilus nigrita nux",759736
